generation(kWh),power(W)
3.249,11444.667
2.51,10232
2.667,10753
2.594,9923
3.19,15676
5.286,18318.334
5.184,21794
5.409,19617.666
5.726,22835.666
6.338,27480.334
5.219,19017
4.117,16717.334
4.69,19406.666
3.901,14376
3.846,16357
3.327,12426.333
2.847,12317.667
2.422,8482.667
3.297,11615.333
1.657,6280.6665
1.397,5439.3335
0.85,2546
0.38,1527
0.223,733
0.141,527.6667
0.021,76
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,37.666668
0.039,229.66667
0.086,389
0.102,348
0.099,460.33334
0.137,485.33334
0.182,762.3333
0.232,905
0.277,1170.3334
0.287,1040.6666
0.362,1497
0.695,2827.3333
0.824,3366.6667
0.721,2576.6667
0.417,1609.3334
0.697,2983.3333
0.932,3589
1.255,5188
0.881,3099.6667
0.755,2911.6667
0.554,2039.6666
0.706,2988.6667
1.367,5842.3335
1.396,5476.3335
1.481,5683.6665
1.32,4952
1.247,4951.3335
1.332,5159.3335
1.046,3749.3333
0.752,2940
0.68,2701.3333
0.844,3281.3333
0.791,2875
0.495,1825.6666
0.285,985.6667
0.154,512
0.083,263.33334
0.027,108.333336
0.103,492.66666
0.029,101.333336
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,37.666668
0.137,708.3333
0.471,1902.3334
0.683,2960
1.217,4818
1.281,4446.6665
1.733,7134
1.728,7002.6665
2.318,9452.333
3.006,11621
2.901,11847
4.051,16096
4.516,19001
6.533,26819.334
6.811,25464.334
5.871,26192
7.308,28607
7.533,29383
7.717,30623.334
6.225,27132
7.669,24992.334
6.852,29175.666
6.555,29448
8.502,32763.666
8.352,32403.666
8.378,32554.334
8.361,32367
8.176,31615.334
7.891,30492.666
7.602,29300
7.199,27708
6.833,26278.334
6.377,24498.334
5.935,20482.334
4.288,17726.666
4.963,18809
4.257,15957.667
3.458,12958
2.808,10520.333
2.143,7702
0.937,3244.6667
0.748,2656.6667
0.541,1978.3334
0.249,771.6667
0.049,144
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.017,129
0.075,359.66666
0.181,738.3333
0.241,976
0.527,2157
0.624,2665
0.745,2843
0.826,3932.6667
1.078,3792.6667
1.071,3738.3333
1.385,6145.3335
2.024,8278.333
2.282,10775
3.808,13703.667
3.941,16822
4.449,15659.667
3.835,14657.667
6.404,27697.666
8.249,32151.334
7.891,28302
6.091,24434.334
8.135,32971.668
8.218,31614
8.226,31891.334
8.137,31440
7.931,30580.334
7.721,29826
7.486,28954
7.109,27232
6.761,25911.666
6.275,23831.666
5.643,21728.334
5.022,19191
4.617,17665
3.985,15013.667
3.284,12300
2.598,9661.333
1.947,7104
1.158,4128.6665
0.734,2590.3333
0.457,1636.3334
0.256,874.3333
0.067,182.33333
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.055,325
0.352,1554.6666
0.603,2547
1.267,5487.6665
1.04,3675.6667
1.064,4101.3335
1.813,8074.3335
1.135,3988
1.201,4849.6665
0.978,4074
1.394,6606
1.298,4988.3335
1.881,8483.333
2.366,9345.667
1.901,7501
1.453,5480
1.675,6885
1.889,7494
2.057,7978.6665
1.583,6307
2.087,8143.3335
1.616,5629.3335
0.987,3607.3333
0.819,3176.3333
0.923,3897.6667
1.379,5406.3335
1.564,6450.6665
1.552,5970.6665
1.509,5716.6665
1.351,5232.6665
1.574,6114.3335
1.229,4510
1.122,4499
1.355,5140
1.058,4384
1.736,6823
1.319,4815
1.535,6363.3335
1.751,6703.3335
1.365,4822.3335
1.051,3989
0.802,2840.6667
0.382,1330.3334
0.196,632.3333
0.018,82
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,62.666668
0.102,447.33334
0.109,396.33334
0.08,246.66667
0.13,559.6667
0.144,552.6667
0.257,1072
0.376,1710.6666
0.628,2337.6667
0.464,1780.6666
0.599,2283.3333
0.744,3060.6667
1.188,4720.3335
0.516,1794.3334
0.453,1748.3334
0.378,1591.3334
0.511,1884
0.492,2010.6666
0.539,1850.3334
0.451,1674.3334
0.669,2416.6667
0.407,1603.3334
0.48,2089
0.545,1992
0.567,2009.6666
0.327,1383.6666
0.266,1078.3334
0.37,1492.6666
0.494,1910.3334
0.387,1416
0.267,799
0.233,1057.3334
0.223,770
0.191,755.3333
0.24,856.3333
0.111,326.66666
0.024,101
0,43.333332
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,100.666664
0.055,224.66667
0.087,409
0.14,524
0.16,633
0.189,749.6667
0.281,1198
0.45,1873.3334
0.572,2482.3333
0.622,2458.3333
0.685,2293.3333
0.843,3327.6667
1.132,4126.6665
1.242,4512.6665
1.057,3741
1.145,4952.3335
1.274,4904
1.168,4502.3335
1.152,4424.3335
1.248,4836
1.224,4767.3335
1.143,4281.6665
1.228,4705.6665
1.297,5195
1.252,4689
1.012,3823.6667
0.863,3103.3333
0.795,3038.6667
0.778,3215.6667
0.935,3608
0.837,3109.6667
0.829,3211.6667
0.881,3492.3333
0.837,3176.3333
0.805,3003.3333
0.539,1922.3334
0.279,1055.3334
0.13,422.33334
0.005,54.666668
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,33.333332
0.013,147.66667
0.153,598
0.094,347
0.063,261
0.196,878
0.239,1100
0.31,1015.6667
0.303,1507
0.505,1844.6666
0.529,2101
0.544,2187
0.603,2347.3333
0.648,2450
0.515,1967.3334
0.555,2226.6667
0.597,2319.3333
0.589,2290.3333
0.693,2480
0.716,2975
0.64,2348.6667
0.849,3737
1.337,5282
1.357,5138.6665
1.342,5426
0.917,2999.3333
0.801,3411.3333
0.549,1912
0.538,2177.6667
0.529,1961.3334
0.389,1276.6666
0.188,746
0.286,1139.6666
0.22,824
0.19,674.3333
0.128,515.6667
0.148,604
0.209,875.3333
0.269,986.6667
0.075,192
0,11.333333
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.024,168.33333
0.07,295.33334
0.165,733.3333
0.291,1232.3334
0.279,1107.3334
0.382,1575.3334
0.669,2628.6667
0.71,2804.3333
0.802,3392.6667
0.685,2507
0.683,2630
0.702,2889.6667
1.071,4315.6665
0.932,3503
0.885,3474.6667
0.986,3875
1.056,4424.6665
1.366,5371.3335
1.024,3695.3333
0.895,3631.6667
0.905,3555.3333
1.123,4517
1.289,5072.6665
1.058,3824
1.021,4150.6665
1.18,4484.6665
1.045,3981
0.93,3515.6667
0.954,3969.6667
0.889,3240
0.663,2301
0.615,2458.3333
0.477,1947
0.731,3012
0.708,2561.6667
0.494,1870.6666
0.4,1439.6666
0.262,1012
0.196,738
0.217,708.3333
0.009,32.666668
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.007,58.666668
0.001,59.666668
0.211,998.6667
0.332,1171.3334
0.229,898.6667
0.453,1822.6666
0.329,1356.6666
0.535,2194.6667
0.545,2078
0.673,2746
0.711,2739
0.957,3763.3333
0.713,2547.3333
0.874,3551.6667
1.161,4500.3335
1.031,3945.3333
0.912,3825.3333
1.185,4381.6665
1.274,5025.6665
1.609,6746
1.721,5561.3335
0.986,3960
1.455,5660.6665
1.577,6222
0.975,3659.6667
1.111,4520.3335
0.877,3038.6667
1.002,4478
1.533,5720
0.819,2735.3333
0.896,3948.6667
1.547,6102
1.143,3966.6667
0.987,3932.3333
1.022,4112
0.85,2851
0.532,2112.3333
0.495,1811.3334
0.52,2118
0.358,1174
0.221,888
0.105,280.33334
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,18.666666
0.076,490.66666
0.279,1062.3334
0.386,1560.6666
0.356,1461.6666
0.396,1652
0.698,2716
0.699,2750.3333
0.946,3823.6667
0.978,3690.6667
0.862,3385.6667
0.925,3420
1.149,4409
0.852,3253.6667
0.893,3766
1.339,5142.6665
1.331,5084.6665
1.095,4137.6665
1.127,4625
1.268,5351.6665
2.172,8263
1.382,5507.3335
1.348,4940.6665
1.428,5483
1.225,4770.3335
1.126,4226.6665
0.813,3054.3333
1.009,4705
1.299,4804
1.458,5777
1.46,5681.6665
1.161,4251.3335
1.176,4264.3335
0.711,3029.3333
1.384,5542.3335
1.138,4281.3335
0.89,3540.6667
0.748,2704
0.517,1895
0.395,1564.6666
0.401,1430.6666
0.163,524
0.097,300.66666
0,1.3333334
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.007,65.666664
0.064,300.66666
0.176,827
0.302,1230.6666
0.468,1870.6666
0.655,2578.6667
0.844,3654
1.29,5433.6665
2.013,8125.6665
2.435,9630
3.793,15812.333
4.339,16343.333
4.781,20360
4.437,16707.666
4.588,18043.666
5.164,20350
5.516,21695.666
5.848,23015
6.501,25909.334
6.995,27380
5.916,22106.334
6.048,23578.334
5.704,22108.334
5.679,22006
5.828,22510
5.663,21467
4.898,18736.666
5.61,22612.334
5.45,21706
5.178,18584
4.591,18336
4.529,17309.666
4.052,15558
3.968,15409
4.498,16916
4.208,15648
2.858,10619.333
2.383,9142.667
2.556,9878.333
2.297,8500.667
1.533,5388.6665
0.84,2948.6667
0.457,1682.6666
0.293,1031.6666
0.117,341.66666
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,59
0.093,430.66666
0.205,856.6667
0.421,1882
0.689,2799.3333
1.09,4531
1.673,7006.6665
2.693,11122.667
3.784,14985.667
4.243,15939.333
4.622,19147.666
5.473,21529.666
6.117,25685.666
6.992,27618.334
7.21,28788
7.469,28065.334
6.857,27665.666
6.66,24905.334
6.83,25187.334
8.644,31715.666
8.931,35328.332
9.077,33961.332
8.981,35066.668
9.072,35192.668
9.007,34857.668
8.784,34398.332
8.703,33431
8.574,33315
8.454,32680
8.14,31446.666
7.853,30138.334
6.665,26630
5.186,19554
5.626,20170
5.292,20089.666
4.017,13217.333
3.854,15416.667
3.449,13078.667
2.789,10420.333
2.088,7457.3335
1.304,5118.6665
0.843,3099.6667
0.574,2064.3333
0.338,1168.3334
0.131,392.66666
0,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,25.333334
0.066,313.33334
0.193,876
0.36,1461.3334
0.54,2254.3333
0.778,3210.3333
1.111,4556
1.639,6808
2.462,10149.667
3.506,14030.667
4.83,19774
5.686,21827
5.81,20492.666
6.423,27666
7.117,30136.334
7.635,30008.334
7.803,30498.666
8.047,31314.334
8.207,32017.666
8.396,32869.332
8.59,33571.668
8.844,34505
8.979,35007.332
8.772,32245.666
8.997,36208
8.959,34878.668
8.843,34336.668
8.7,33644.668
8.438,32556.666
8.102,31204.334
7.745,29846
7.385,28455.334
6.998,26873
6.489,24876.334
5.961,22836
5.396,20510.334
4.544,17076
3.749,14100.667
3.004,11157.667
2.281,8440
1.557,5516.6665
0.878,3095.3333
0.472,1734.6666
0.309,1082.6666
0.132,392.66666
0,1.3333334
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,4.6666665
0.067,358
0.229,1012.3333
0.461,1981
0.814,3457
1.22,5055
1.685,6916
2.091,7876
2.088,8575.333
4.155,15153.333
3.584,15909.333
5.475,21473.666
5.885,23161.666
6.421,25280
6.896,27034.666
7.262,28422.334
7.566,29574.666
7.814,30516.666
8.047,31376
8.21,31994
8.405,32744.334
8.647,33688.668
8.895,34677.332
8.989,34987
9.19,35812.668
9.244,35833.332
9.154,35473
8.97,34610
8.74,33876
8.446,32664.334
8.144,31393
7.715,29636.666
7.22,27870
6.784,26002
6.269,24029
5.731,21887
5.149,19595.666
4.334,16218.333
3.503,13146.333
2.806,10436
2.149,7943
1.502,5403.3335
0.921,3299.6667
0.534,1957.3334
0.336,1172.3334
0.138,415
0,3.6666667
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.014,110.666664
0.182,861.3333
0.451,1918
0.778,3267
1.162,4798
1.638,6666
2.166,8800.333
2.79,11241
3.427,13700.333
3.973,15869.667
4.641,18411.334
5.215,20605
5.709,22348.666
6.034,25029.334
6.652,26530
7.222,28099.666
7.509,29156
7.583,29624.334
7.895,30802
8.14,31862.666
8.355,32561
8.482,33013
8.623,33721
8.749,33933.332
8.848,34517.668
8.858,34301
8.748,33954.668
8.673,33532.332
8.528,33005.668
8.294,32051.334
7.968,30641.666
7.568,29089.334
7.149,27405.334
6.503,25727
4.618,17548.666
4.119,16722.334
4.929,19299.334
4.413,16580.334
3.62,13458.333
2.902,10787
2.242,8340
1.598,5705.3335
0.91,3230.3333
0.474,1779.6666
0.292,961
0.126,369.66666
0,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.077,413
0.137,549.3333
0.253,1431.3334
0.841,3544.6667
1.255,4682.6665
1.434,6898
2.168,8398
2.647,11075.333
3.221,12461.333
2.696,10449.667
3.069,11788.667
2.727,11117.667
3.108,12211.333
3.759,14332.333
4.239,16799
5.168,21782.334
6.984,25464.666
5.667,20258
5.526,21694.666
3.784,15313.333
3.35,11747.667
5.209,24628
9.635,36900.332
4.132,16206.667
6.2,27811.666
6.003,24291.334
8.535,30785.666
7.086,27218
6.535,24614.334
6.525,24071
6.401,22258.666
6.131,24658.666
4.789,17504.666
3.598,13881.333
3.212,11883.333
2.537,9867.667
2.93,10748.667
2.874,11319.333
3.861,13319.333
3.259,13422.667
2.357,8055.6665
1.515,5308.6665
0.704,2258.3333
0.27,906
0.098,275
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.054,333.66666
0.215,937.3333
0.449,1919
0.734,3072.6667
1.164,4924.3335
1.531,5922
1.536,6092.6665
1.74,6865.6665
3.519,15712.667
4.633,17798.666
5.608,21904.666
5.839,22933.334
6.39,25124.666
6.788,26572.666
7.147,28082
7.162,25904
7.388,29805.666
7.934,30922.334
7.692,29602
8.025,32346.666
8.427,32124.334
9.028,33260.332
9.25,37575.332
10.047,39371.332
7.374,30274.666
9.517,33772.668
6.486,26687.334
5.965,31129.666
3.259,11416.333
4.422,19641.334
7.015,24943
4.142,16286.667
2.881,12649
3.388,11585.333
3.253,15069.667
5.316,19979
4.104,15052.333
3.293,12583
2.607,9795.667
1.806,6474
1.096,4421.6665
1.127,4136
0.646,2223.6667
0.388,1362.6666
0.144,413
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.023,158.33333
0.2,937
0.468,2017
0.78,3250
1.141,4705.6665
1.59,6470.6665
2.083,8468.333
2.673,10767.333
3.23,12893
3.793,15175.333
4.441,17572.334
4.945,19517
5.411,21416
5.981,23555
6.401,25069.334
6.724,26300
6.992,27277
7.255,28346
7.452,29098.334
7.66,29871
7.88,30843
8.145,31795.666
8.402,32851.668
8.613,33507.332
8.811,34454
8.355,30781.334
8.245,33985
7.663,29592.666
6.357,21790.666
5.374,20316.666
5.537,21426.334
4.407,14358.333
1.496,4429.3335
0.724,2828.6667
0.608,2205
0.486,1888.3334
0.312,1111.3334
0.27,1020.6667
0.184,683.3333
0.155,595
0.183,715.3333
0.118,395.66666
0.039,120.333336
0,7
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,88
0.102,537
0.208,850.3333
0.394,1607
0.414,1928.3334
0.791,3722.3333
1.243,4897
1.474,5974.3335
1.971,8132.6665
2.069,7892.6665
2.09,8121.3335
2.404,10346.667
3.173,12965.333
3.952,16005.333
4.402,17502.666
5.147,21007.334
5.667,22621.666
5.983,24095.666
6.737,26439
7.648,31048
8.343,32647
8.567,33171.332
8.599,33608.332
8.649,33623.332
8.574,33347.332
8.458,32697.666
8.339,32453.666
8.137,31450
7.885,30401.666
7.575,29273.666
7.218,27869.666
6.879,26675.666
6.513,24936.334
6.014,23019.666
5.532,21167.666
4.96,18854.334
4.192,15722.667
3.45,12904
2.796,10475.667
2.191,8178.3335
1.584,5664
0.953,3277.6667
0.487,1778.3334
0.316,1102.6666
0.144,449.33334
0,11.333333
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.008,73.666664
0.156,747.6667
0.408,1738
0.637,2656
0.974,4011.3333
1.465,6055.3335
2.166,8754
2.588,10425.333
3.556,15343
4.415,17685
5.424,21917.666
5.573,21475
5.866,23156
6.39,25022
6.673,26100
6.969,27202
7.26,28374.334
7.592,29606.334
7.821,30445
8.002,31171.334
8.164,31886
8.353,32535
8.544,33416.332
7.608,32789.332
8.67,33424.668
8.469,32988
8.471,32766.666
8.354,32274
8.165,31637.666
7.872,30461.666
7.439,28649.666
7.089,27291.666
6.676,25652.666
6.215,23803.666
5.781,22122.666
5.288,20336
4.82,18356
4.099,15404.667
3.338,12555
2.679,9977.333
2.084,7757.3335
1.499,5425.3335
0.97,3398.3333
0.551,2022
0.354,1238
0.154,484
0,20.666666
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.028,181.66667
0.192,887
0.447,1934
0.783,3246
1.162,4807.3335
1.616,6565.6665
2.085,8455.667
2.685,10791
3.209,12761.333
3.721,14864
4.425,19386.666
4.087,17708.334
5.214,20765.334
5.684,22562.666
6.125,23900.666
6.426,25140.666
6.735,26243.334
6.933,27034.666
7.216,28128.666
7.409,28913.334
7.66,29809.666
7.875,30748.334
7.991,31134.334
8.073,31403
8.082,31417.666
8.073,31248.666
7.915,30611.666
7.542,28748.334
7.405,28656.334
7.334,28841
5.815,19818.334
4.846,22430.334
4.72,16189.667
3.894,13301.667
4.106,12672
4.717,20814.666
4.445,16772.334
2.23,7407.6665
1.767,6863.6665
1.669,6459
1.709,6957.6665
1.515,5567.3335
1.022,3663
0.612,2225.6667
0.372,1300.6666
0.16,496.33334
0,8
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.055,298.66666
0.19,819.6667
0.388,1672.3334
0.603,2458
0.766,2992
0.935,4094
1.75,7042.3335
1.925,7975
1.72,6415.6665
1.341,5218.3335
1.503,5733
1.819,7464.3335
2.78,12071.333
3.355,12564.333
3.765,16014.333
4.138,16398
5.312,24783
4.69,15362.667
3.601,13659.333
2.841,10805
2.726,10194.667
2.133,7768.3335
2.047,8123.3335
1.649,6230.3335
1.661,6770.6665
1.747,6803.3335
2.078,8506
2.174,8570
2.141,7736
1.686,6406.6665
1.801,7052.6665
1.528,5779
1.49,6074.6665
2.145,8515.333
2.119,7492.3335
1.576,6341
1.402,5412.6665
1.18,4597.3335
1.515,5936
1.492,5853.3335
1.272,4278.6665
0.737,2833.3333
0.487,1587.3334
0.067,153
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.011,101.333336
0.052,198
0.13,644.6667
0.447,1906.3334
0.841,3580.3333
1.102,4126.6665
0.798,3220.3333
1.441,6008.3335
2.191,8974
2.288,8829.333
1.695,6111.3335
2.43,10469.333
3.655,15845.333
4.644,18353
4.597,17481.666
5.043,18533.666
5.52,21737
5.736,28181.334
6.072,26709.334
6.05,21100.666
8.987,23643.334
8.135,24182.334
6.083,24499.334
5.407,21070.666
3.54,14792.667
5.214,25094.666
5.731,23275.334
4.97,16524
5.793,24678
5.236,20459.666
6.663,22445.334
6.208,28403.334
6.332,22740
5.699,17031.666
3.529,19528
4.25,16780.666
3.936,14142
3.113,14970.333
2.6,10473.333
2.124,9777.667
2.039,7085
1,3228
0.41,1519.3334
0.286,1031.3334
0.155,516.3333
0.013,56.666668
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3
0.09,478.66666
0.313,1374.3334
0.605,2535.6667
0.848,3458
1.317,5596
1.985,8167.3335
2.825,11637.667
3.527,14463.333
4.278,17048
4.981,19870
5.74,22632
6.249,24571.666
6.803,26809.666
7.282,28532.334
7.667,29947
